user_id,recommender,category,hit_rate@10,precision@10,recall@10,ndcg@10,mrr,serendipity,novelty
561,Hybrid-Decay,Forgetting,1.0,0.1,0.014084507042253521,0.22009176629808017,1.0,0.20312701791414361,0.6411246960307163
561,Personalized,Forgetting,1.0,0.1,0.014084507042253521,0.22009176629808017,1.0,0.20312701791414361,0.6411246960307163
168,Popular,Traditional,1.0,0.1,0.07692307692307693,0.11004588314904008,0.3333333333333333,0.0,0.48459555508368446
168,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.13685185184772414,0.600997389506393
168,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.1743680555491079,0.622478088860545
168,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
168,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.21471527776998517,0.6412533141259794
908,Popular,Traditional,1.0,0.4,0.2857142857142857,0.44988737637276544,1.0,0.0,0.47529144047802
908,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.21001944443608336,0.6066720314086977
908,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.17896576102945314,0.6416451503881425
908,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6460672485346087
908,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
908,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
908,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
908,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
908,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
908,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2636684027684467,0.6437301035259317
648,Popular,Traditional,1.0,0.5,0.0847457627118644,0.4189179618884325,0.3333333333333333,0.0,0.48241242762880476
648,Content-Based,Traditional,1.0,0.1,0.01694915254237288,0.09478836436955078,0.25,0.16802283335289464,0.6399530782603978
648,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.14966218915844115,0.7112242695585307
648,Hybrid,Traditional,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.18082545980959247,0.6839823746235731
648,Time-Decay,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
648,Ebbinghaus,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
648,Power-Law,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
648,Usage-Based,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
648,Hybrid-Decay,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
648,Personalized,Forgetting,1.0,0.1,0.01694915254237288,0.06943122193677727,0.125,0.1810876793604168,0.6849097755813404
584,Popular,Traditional,0.0,0.0,0.0,0.0,0.0,0.0,0.4783036846363613
584,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.08632354797821404,0.6036272560523763
584,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.09499999999525,0.6087873111787837
584,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
584,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.10316224747107658,0.6258028826667965
791,Popular,Traditional,1.0,0.1,0.2,0.16958010263680806,0.3333333333333333,0.0,0.48128288217390125
791,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.19984328151815775,0.5988332941776953
791,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.2455963403789493,0.6513598873708043
791,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.2127073688190262,0.6289757514007308
791,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
791,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
791,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
791,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
791,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
791,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.1587676366792658,0.6138471982823634
572,Popular,Traditional,0.0,0.0,0.0,0.0,0.0,0.0,0.4766564221232342
572,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.4797470237925916,0.7189712838315887
572,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.373859126971665,0.7442344622501056
572,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624201
572,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
572,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
572,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
572,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
572,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
572,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3200466269738326,0.7026997992624202
615,Popular,Traditional,1.0,0.2,0.1,0.1731866333482261,0.25,0.0,0.47494347470486903
615,Content-Based,Traditional,1.0,0.1,0.05,0.07336392209936005,0.14285714285714285,0.2631481481393766,0.6460118751922665
615,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.36715057318000155,0.7136071962083171
615,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
615,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.38817632848947625,0.6911345347254736
702,Popular,Traditional,1.0,0.1,0.16666666666666666,0.11706259313796354,0.2,0.0,0.4761349380336609
702,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.40099947088977644,0.6960522799333962
702,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.22186673279683725,0.644648503297266
702,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668337
702,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
702,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
702,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
702,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
702,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
702,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.3854479166563364,0.6895020430668338
412,Popular,Traditional,1.0,0.1,0.1,0.06943122193677727,0.125,0.0,0.4724354960581366
412,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.4655263157464474,0.6789430912961838
412,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.22934343433495624,0.7005113345773619
412,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.2761513157686765,0.6523717650420207
412,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
412,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
412,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
412,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
412,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
412,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.6112499999388751,0.7209160588652489
927,Popular,Traditional,1.0,0.3,0.125,0.22119341301481266,0.16666666666666666,0.0,0.4741468032187037
927,Content-Based,Traditional,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.2005674469488273,0.5876469034847209
927,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.43126818605870554,0.7099864339309563
927,Hybrid,Traditional,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Time-Decay,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Ebbinghaus,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Power-Law,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Usage-Based,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Hybrid-Decay,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
927,Personalized,Forgetting,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.34281514471003005,0.6661222992292227
105,Popular,Traditional,0.0,0.0,0.0,0.0,0.0,0.0,0.4761570453548075
105,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.27696952159185484,0.669339264543139
105,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.24305594134920705,0.6754476794886826
105,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
105,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2713545524593749,0.6847188189134688
49,Popular,Traditional,1.0,0.4,0.09302325581395349,0.45449827622138,1.0,0.0,0.4847398694318141
49,Content-Based,Traditional,1.0,0.3,0.06976744186046512,0.30240383049385083,0.5,0.2489999999808,0.6480428572583786
49,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.44785785710290354,0.7727745585953326
49,Hybrid,Traditional,1.0,0.2,0.046511627906976744,0.1487639058405727,0.2,0.26188285712325104,0.6716378367705478
49,Time-Decay,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
49,Ebbinghaus,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
49,Power-Law,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
49,Usage-Based,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
49,Hybrid-Decay,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
49,Personalized,Forgetting,1.0,0.1,0.023255813953488372,0.07336392209936005,0.14285714285714285,0.41248285710819105,0.6916327820889284
745,Popular,Traditional,1.0,0.2,0.16666666666666666,0.2984900352767555,1.0,0.0,0.48265867642890187
745,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.24883616093612915,0.6394779844613473
745,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.29769217335751286,0.6941412219560626
745,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.27527980478486586,0.6595508272272816
745,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
745,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
745,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
745,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
745,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
745,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2752798047848659,0.6595508272272816
344,Popular,Traditional,1.0,0.5,0.13157894736842105,0.40346228142267715,0.3333333333333333,0.0,0.49908944022458723
344,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.20657969226064096,0.6586083197869465
344,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.4212639021787642,0.7483904027741827
344,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.13835312918538595,0.6771555626327379
344,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
344,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
344,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
344,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
344,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
344,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.44710567429895887,0.6771527097719167
760,Popular,Traditional,1.0,0.2,0.25,0.15593787927983166,0.125,0.0,0.4814807522783543
760,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.09617708333050115,0.5981535099850845
760,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.13954166666134238,0.6172704841609656
760,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.06467708333155113,0.5945080200203743
760,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
760,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
760,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
760,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
760,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
760,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.13066666666231114,0.6085892948256553
934,Popular,Traditional,1.0,0.2,0.058823529411764705,0.21222636597291458,0.5,0.0,0.4816270133694445
934,Content-Based,Traditional,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.18390721287888528,0.6251168218323376
934,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.28099959933644103,0.6982876506682016
934,Hybrid,Traditional,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Time-Decay,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Ebbinghaus,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Power-Law,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Usage-Based,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Hybrid-Decay,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
934,Personalized,Forgetting,1.0,0.1,0.029411764705882353,0.22009176629808017,1.0,0.15646883584629423,0.624000575647202
437,Popular,Traditional,1.0,0.1,0.019230769230769232,0.08514311764162098,0.2,0.0,0.48543690069915924
437,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.3568348631947487,0.6966463847362689
437,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.35606172319853435,0.7492732264718627
437,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.42226561669422624,0.753190410418654
437,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
437,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
437,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
437,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
437,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
437,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.42226561669422613,0.753190410418654
391,Popular,Traditional,1.0,0.1,0.041666666666666664,0.22009176629808017,1.0,0.0,0.48644893082056706
391,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.15305050504355475,0.6180885724120412
391,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.2478857089220016,0.658184937326511
391,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
391,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.17932510287182674,0.625291657735848
921,Popular,Traditional,1.0,0.1,0.045454545454545456,0.09478836436955078,0.25,0.0,0.48201249934231544
921,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.04008569167683622,0.5765584458699299
921,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.3935517165997359,0.6796851073651393
921,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
921,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.32630977394781246,0.6541061400254587
211,Popular,Traditional,0.0,0.0,0.0,0.0,0.0,0.0,0.4762142814614602
211,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.3734019097079856,0.7370607211404949
211,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.09707899305231958,0.604594861277351
211,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.2527126736016715,0.6658278626310679
211,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
211,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
211,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
211,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
211,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
211,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.2988324652671852,0.6996621746372825
424,Popular,Traditional,0.0,0.0,0.0,0.0,0.0,0.0,0.48923448329827385
424,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.4034043560480737,0.7094277679330457
424,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.3017897727171974,0.6897446487751061
424,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.28965435605161527,0.6772100067206583
424,Time-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
424,Ebbinghaus,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
424,Power-Law,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
424,Usage-Based,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
424,Hybrid-Decay,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
424,Personalized,Forgetting,0.0,0.0,0.0,0.0,0.0,0.25385890150735396,0.6704001196542801
264,Popular,Traditional,1.0,0.2,0.08333333333333333,0.17993148201117176,0.25,0.0,0.4739066430357667
264,Content-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.06651701388726591,0.5474699019973513
264,Graph-Based,Traditional,0.0,0.0,0.0,0.0,0.0,0.6041205798050013,0.7773879518480709
264,Hybrid,Traditional,0.0,0.0,0.0,0.0,0.0,0.27867844340027614,0.6210602586321983
